Ganhou,TimePlayed,EyesCount,LaCount,Label
1,127.0,8,1,1
0,175.6,6,4,0
0,113.1,8,4,0
1,186.3,7,3,0
0,2.6,8,5,0
1,107.9,3,1,1
0,180.2,1,1,1
1,226.6,8,4,1
0,51.2,7,2,1
1,70.9,4,2,1
1,104.1,4,4,1
0,10.2,6,3,1
1,159.9,4,0,1
0,240.9,0,3,1
1,19.8,6,2,1
0,248.6,9,5,0
1,53.2,8,5,0
1,137.9,3,0,1
0,101.0,9,3,0
0,246.9,8,3,0
0,52.4,8,4,0
1,152.2,10,5,0
1,32.9,7,2,1
1,186.5,5,4,0
0,57.9,9,4,0
0,194.9,9,4,0
1,70.5,6,5,0
0,40.8,5,2,1
1,178.5,10,5,0
1,41.8,8,3,1
0,16.9,1,4,1
0,192.7,6,5,0
1,116.6,7,1,1
0,162.4,9,4,0
1,180.4,6,3,1
0,161.4,8,4,0
1,155.7,6,4,0
1,101.9,2,2,1
0,57.1,8,4,0
1,140.5,0,4,1
1,58.4,8,2,1
0,155.7,9,5,0
0,86.2,6,4,0
1,184.8,8,4,0
1,56.4,1,2,1
1,28.1,9,5,0
1,21.7,6,4,0
1,104.0,7,5,0
1,41.7,7,3,0
0,25.3,9,5,0
0,162.9,10,4,0
1,158.5,2,1,1
0,182.5,9,4,0
1,45.8,9,4,0
1,4.8,9,4,0
1,147.2,8,1,1
1,247.5,1,5,1
0,183.8,9,3,0
1,221.6,9,1,1
0,23.7,6,0,1
1,107.3,6,5,0
1,167.8,10,5,0
0,234.1,7,4,0
0,123.9,7,3,0
0,214.0,8,2,1
0,222.6,7,4,0
1,48.4,10,4,0
0,88.2,6,3,1
1,242.7,0,2,1
1,2.6,7,4,1
0,207.3,10,5,0
0,76.3,5,4,0
1,185.6,8,4,0
1,225.0,9,0,1
1,134.2,5,0,1
0,194.5,6,3,0
0,34.9,4,4,1
1,84.4,4,5,1
1,95.5,5,4,1
1,132.0,10,5,0
1,174.4,10,4,1
0,208.1,9,1,1
0,245.9,8,3,0
1,26.7,0,2,1
1,35.3,6,0,1
1,204.8,6,5,1
0,126.1,8,5,0
0,48.0,3,1,1
0,186.5,7,3,0
0,57.1,7,4,0
1,201.4,7,2,1
0,27.6,10,5,0
1,66.0,1,5,1
0,209.5,8,5,0
1,156.8,0,3,1
1,38.0,6,5,0
0,215.3,8,3,0
0,171.3,10,5,0
1,115.4,4,4,1
1,172.5,8,3,0
1,149.2,0,3,1
1,96.3,2,5,1
0,194.1,7,4,0
0,125.7,8,5,0
0,164.4,4,1,1
1,29.9,6,1,1
0,110.2,6,5,0
1,200.1,10,4,0
0,187.9,10,4,0
1,229.0,8,5,0
1,11.0,0,1,1
0,204.2,9,4,0
0,121.4,8,4,0
0,29.3,7,2,1
1,68.3,6,5,1
1,117.7,6,4,0
1,73.4,8,4,1
0,48.2,10,5,0
1,246.7,9,4,0
1,88.2,8,5,0
0,141.1,10,3,0
1,221.9,1,2,1
1,224.2,10,4,0
0,65.7,9,3,0
1,235.5,0,4,1
0,161.8,10,4,0
1,117.9,2,4,1
0,125.4,9,4,0
0,224.0,10,4,0
0,213.9,8,5,0
0,174.8,7,4,0
0,30.3,10,3,0
1,150.0,0,5,1
0,5.8,10,3,0
1,17.3,0,2,1
0,65.2,8,5,0
1,158.1,7,1,1
1,86.1,9,5,0
1,210.1,4,0,1
1,80.9,6,0,1
0,28.4,6,5,0
0,34.8,0,1,1
0,194.1,10,5,0
0,62.8,7,3,0
0,90.9,6,4,0
0,111.0,8,3,0
0,198.3,5,4,0
0,112.9,10,4,0
0,29.9,6,1,1
1,239.7,9,5,0
1,234.2,3,2,1
1,135.1,8,0,1
1,38.7,7,4,1
0,37.0,0,3,1
1,49.3,2,0,1
0,220.8,10,5,0
0,20.2,0,3,1
0,38.0,6,5,0
1,142.3,7,0,1
1,123.2,10,3,1
1,212.0,3,2,1
0,45.3,9,4,0
1,206.4,10,2,1
0,51.5,6,4,0
1,36.2,8,5,0
0,183.5,6,0,1
1,227.4,7,5,1
1,11.9,8,4,0
1,31.8,5,0,1
1,123.8,3,4,1
1,96.9,10,4,0
0,43.9,9,5,0
0,163.9,0,2,1
0,106.3,8,1,1
0,82.1,6,5,0
1,184.3,7,3,1
0,200.0,7,3,1
1,94.0,10,1,1
0,192.5,8,3,0
0,128.9,10,3,0
0,122.6,10,4,0
0,105.6,9,3,0
1,221.0,7,2,1
1,234.6,4,0,1
1,116.9,4,0,1
1,104.6,7,4,1
0,44.2,9,5,0
0,26.8,10,3,0
0,183.2,0,3,1
1,201.8,7,3,0
1,55.8,8,4,0
0,155.6,8,5,0
1,19.3,6,3,0
0,45.3,1,1,1
0,77.3,6,5,0
0,221.5,6,1,1
0,112.9,6,3,0
0,151.6,8,5,0
0,111.7,8,4,0
1,145.4,0,5,1
1,147.4,5,1,1
1,138.1,6,5,1
0,0.4,5,5,1
0,50.2,10,5,0
0,14.1,10,4,0
1,118.2,10,5,1
0,53.1,10,1,1
1,246.5,0,5,1
0,230.7,8,4,0
0,160.0,6,4,0
0,156.7,2,1,1
1,171.4,7,5,0
0,13.9,8,5,1
0,124.1,9,5,0
0,86.4,9,3,0
1,84.5,6,1,1
1,43.0,9,2,1
1,106.7,7,1,1
0,204.6,7,3,0
1,232.2,8,3,0
1,65.8,1,0,1
1,123.9,3,5,1
0,231.7,10,5,0
0,79.7,9,3,0
0,170.8,5,4,0
0,9.4,8,5,0
1,11.1,10,0,1
1,14.1,9,5,1
0,71.0,5,4,0
1,240.9,5,4,1
0,49.1,8,4,0
0,71.2,6,5,0
1,62.5,9,0,1
0,56.1,10,5,0
0,190.2,9,2,1
1,181.7,10,3,1
0,124.3,6,5,0
0,183.4,2,3,1
1,11.3,8,4,0
1,95.5,10,5,0
0,175.0,8,4,0
0,5.8,0,0,1
1,171.9,10,5,0
0,174.3,6,5,1
0,196.0,6,5,0
1,21.7,8,3,0
0,99.6,3,0,1
0,6.7,9,5,0
0,168.1,7,3,0
0,238.9,10,4,0
0,103.5,5,4,0
1,172.9,9,3,0
1,182.9,6,2,1
0,65.5,10,4,0
0,56.3,4,4,1
1,19.5,8,4,1
1,188.6,8,0,1
1,193.4,5,5,0
0,116.6,6,3,0
1,72.4,0,1,1
0,3.5,5,4,0
0,99.1,6,4,0
1,58.1,0,1,1
1,11.6,10,3,0
0,164.9,3,4,1
0,112.6,9,5,0
0,194.8,4,2,1
0,192.9,5,4,0
1,58.3,7,1,1
0,98.4,10,1,1
1,183.2,8,1,1
0,58.6,10,5,0
1,17.1,0,4,1
0,118.7,10,4,0
0,204.6,4,4,1
1,217.5,5,4,1
1,205.1,3,5,1
1,210.6,0,3,1
0,200.8,6,3,1
0,237.0,6,3,0
0,42.3,7,5,0
1,76.3,10,4,0
0,173.6,4,0,1
1,63.8,10,5,0
1,155.4,9,4,0
0,248.4,10,3,0
0,116.4,7,5,0
0,115.2,7,5,0
1,130.0,10,4,0
0,36.0,6,5,0
0,112.3,5,5,0
1,204.0,9,2,1
0,189.9,7,5,0
1,57.2,9,5,0
1,78.3,5,3,1
1,89.5,3,3,1
0,23.6,5,5,0
1,0.5,7,5,0
1,160.8,10,5,0
0,214.6,6,1,1
1,233.9,3,4,1
1,226.0,9,3,1
0,221.9,9,5,0
1,37.8,10,5,0
1,203.3,8,5,0
0,25.0,3,5,1
1,18.7,0,3,1
0,15.9,0,4,1
0,219.1,8,5,0
1,83.8,4,1,1
0,11.1,10,4,0
1,60.2,9,5,0
1,234.2,0,3,1
1,63.0,8,5,1
1,130.3,3,5,1
1,93.9,8,2,1
0,114.7,4,4,1
1,241.8,9,3,1
0,56.0,3,3,1
0,103.0,9,3,0
1,170.4,9,2,1
0,65.5,0,3,1
0,220.8,8,4,0
1,37.9,7,5,1
0,6.5,9,5,0
1,142.3,5,1,1
0,35.8,3,1,1
1,195.0,8,5,0
0,235.7,5,4,0
0,238.9,9,5,0
0,173.1,2,1,1
1,149.7,10,5,0
1,117.7,7,5,0
0,71.3,10,3,0
1,61.3,3,2,1
1,238.4,1,4,1
0,144.2,2,0,1
0,22.1,6,4,0
0,118.2,5,3,0
0,117.2,7,5,0
0,216.8,9,5,0
0,181.3,8,5,0
1,234.9,7,1,1
1,209.5,8,4,1
0,57.3,6,3,0
1,56.4,8,0,1
0,107.9,10,5,0
0,177.8,9,5,0
1,207.8,3,5,1
1,216.9,0,0,1
1,71.4,4,3,1
0,207.7,7,3,0
1,221.5,10,4,0
1,176.0,9,4,1
1,166.8,5,0,1
0,221.0,2,5,1
0,59.8,7,3,0
0,194.4,9,1,1
0,198.1,1,2,1
1,62.6,1,5,1
1,166.3,6,1,1
1,33.0,10,4,1
0,238.9,3,1,1
0,127.8,6,3,0
1,125.9,7,5,1
1,221.0,10,5,0
1,30.2,8,5,0
1,156.2,3,1,1
1,220.8,0,4,1
0,161.6,10,3,0
1,27.3,8,0,1
0,137.5,9,3,0
1,73.1,10,5,0
0,67.1,5,2,1
0,199.8,7,5,0
1,234.1,10,0,1
1,242.0,10,5,0
0,188.2,6,5,0
1,97.4,2,0,1
1,217.6,4,2,1
1,144.9,10,5,0
0,64.1,0,3,1
1,175.0,10,5,0
0,229.7,7,2,1
0,67.4,6,5,0
1,62.2,4,5,1
1,16.3,10,3,1
1,232.3,4,1,1
0,29.7,6,4,0
0,84.0,7,5,0
1,188.5,8,4,0
0,49.7,8,1,1
0,245.5,6,5,0
0,150.9,3,3,1
1,119.1,5,5,1
0,48.2,2,2,1
0,241.7,6,2,1
1,95.0,10,5,0
1,39.5,6,0,1
0,41.9,8,3,0
1,78.0,10,5,0
0,195.5,8,4,0
1,195.7,7,0,1
1,52.6,6,3,0
1,206.8,8,3,0
0,40.4,10,4,0
0,108.0,10,5,0
1,149.6,9,5,0
1,128.8,5,3,1
1,90.4,8,1,1
1,192.2,8,3,0
1,53.3,6,5,0
1,69.0,4,2,1
1,3.3,8,3,0
0,78.2,5,3,0
1,171.7,6,2,1
0,115.8,8,5,1
0,136.1,9,4,0
0,107.8,4,5,1
1,83.1,9,5,0
0,21.2,10,3,0
1,133.8,3,0,1
0,82.0,7,3,0
1,238.8,5,4,0
1,1.8,7,4,0
0,132.3,6,1,1
0,212.6,9,4,0
0,240.8,8,4,0
1,142.5,8,1,1
1,225.9,4,1,1
1,107.1,10,0,1
0,7.0,5,3,0
1,138.2,6,5,0
1,88.1,6,0,1
0,33.1,8,3,0
0,60.8,8,4,0
0,105.2,9,3,0
1,88.8,7,4,1
0,228.8,7,3,0
0,180.6,5,0,1
0,200.9,5,5,1
1,200.5,7,4,0
1,71.7,6,5,1
1,29.0,10,4,0
0,129.8,10,5,0
0,217.9,6,4,0
1,73.4,4,1,1
0,65.5,10,5,0
0,160.6,8,5,0
0,117.9,8,5,0
1,126.3,9,4,0
1,179.1,1,2,1
1,53.8,5,4,1
1,97.0,5,5,0
1,40.9,10,4,0
0,116.8,9,3,0
1,66.3,2,1,1
0,165.8,8,4,0
0,179.2,9,4,0
1,195.4,4,2,1
1,8.8,2,1,1
1,155.0,9,5,0
1,56.6,6,4,1
0,88.8,4,5,1
1,42.1,2,0,1
1,215.8,3,4,1
0,93.5,6,3,0
1,2.6,4,4,1
1,214.5,5,1,1
0,203.7,0,5,1
1,105.8,5,4,0
1,233.5,1,0,1
0,235.7,5,5,0
1,41.0,0,3,1
1,163.3,9,5,0
0,114.1,6,4,0
1,49.5,9,1,1
1,135.7,9,4,0
1,197.7,4,2,1
0,206.8,5,5,1
1,142.1,5,1,1
0,26.1,5,4,0
0,7.2,6,3,0
0,206.1,6,4,0
0,222.3,2,3,1
0,146.7,7,5,0
0,7.4,9,4,0
1,124.5,4,1,1
1,53.4,7,5,1
0,227.6,10,4,0
0,94.2,9,5,0
0,67.0,9,4,0
1,235.4,9,5,0
1,204.4,6,4,1
1,55.6,2,2,1
0,226.0,9,5,0
1,84.9,5,5,1
0,156.0,8,5,0
0,83.2,7,5,0
0,216.0,5,4,0
0,169.3,9,5,0
1,139.4,9,3,0
1,59.1,9,0,1
0,161.3,8,5,0
1,141.2,9,0,1
1,194.8,7,3,0
0,122.4,5,3,0
0,41.6,7,5,0
1,49.2,6,4,1
1,183.4,3,0,1
1,177.4,9,3,0
0,222.0,7,3,0
1,69.6,1,0,1
0,63.1,10,3,0
0,69.4,2,3,1
1,155.8,10,4,0
1,90.7,0,4,1
0,108.2,8,5,0
1,248.2,2,2,1
0,67.3,7,3,0
0,129.4,5,5,0
0,197.5,8,5,1
0,65.9,10,5,0
1,174.8,5,1,1
0,124.4,9,5,0
1,163.2,3,5,1
1,18.7,8,3,0
0,97.8,10,4,0
1,202.7,10,5,0
1,216.3,6,5,0
0,1.5,2,4,1
1,77.1,4,1,1
0,117.0,7,5,1
0,34.2,9,5,0
1,48.7,3,1,1
1,127.0,1,2,1
0,36.3,9,5,0
1,42.5,7,4,0
0,44.8,10,4,0
1,113.2,7,4,0
0,64.2,9,4,1
1,154.9,10,3,1
1,76.0,9,0,1
0,13.0,9,3,0
1,89.4,8,4,1
1,17.9,2,1,1
0,93.2,9,5,0
1,219.6,10,3,0
1,86.7,9,1,1
0,76.1,6,0,1
1,136.5,4,0,1
0,190.5,10,4,1
0,183.1,1,0,1
1,177.2,6,1,1
1,6.2,5,4,0
0,191.9,5,4,1
1,47.1,3,2,1
1,191.2,6,2,1
1,161.2,10,3,0
0,9.4,10,4,0
1,178.9,8,4,0
0,86.5,10,4,1
1,201.9,8,5,0
0,84.0,7,5,0
1,236.1,3,0,1
1,90.5,6,4,0
0,125.6,5,3,1
1,28.5,2,5,1
0,39.1,5,5,1
0,173.7,9,3,1
0,102.5,7,5,1
1,184.6,2,1,1
0,143.0,6,5,0
1,26.8,10,5,0
0,86.5,4,3,1
0,201.0,8,1,1
0,41.7,10,0,1
0,72.8,9,2,1
0,222.9,8,5,0
0,105.9,8,5,0
1,89.1,7,2,1
0,156.4,8,5,0
1,9.8,10,3,0
1,131.1,2,2,1
0,222.3,9,4,0
1,248.2,9,4,0
0,90.5,7,4,0
1,32.4,2,3,1
0,69.1,7,4,0
0,236.3,0,1,1
0,94.7,9,3,0
1,233.6,7,4,0
1,198.4,3,1,1
1,235.9,3,4,1
1,133.1,9,1,1
1,235.7,9,5,1
1,12.5,9,5,0
1,142.6,8,4,1
1,165.4,8,1,1
0,46.7,9,4,0
0,55.3,10,4,0
1,110.2,8,4,0
0,150.5,7,5,0
0,202.9,7,4,0
1,243.5,9,2,1
0,129.6,7,4,0
1,141.7,2,3,1
0,228.3,6,3,0
0,121.8,9,4,0
0,216.9,3,5,1
0,26.7,6,4,0
1,116.4,6,1,1
1,181.3,9,4,0
1,145.3,4,3,1
1,22.3,4,5,1
0,183.0,8,0,1
0,74.9,2,3,1
1,81.5,5,2,1
0,145.4,10,5,0
0,95.0,10,1,1
1,128.1,5,4,1
0,95.8,8,2,1
1,169.9,8,5,1
1,48.9,10,2,1
1,154.4,8,5,0
1,153.7,1,2,1
1,47.6,5,5,0
1,114.6,6,5,1
0,0.0,7,0,1
1,1.9,10,5,0
0,145.4,10,4,0
0,87.7,3,2,1
0,52.2,3,3,1
0,17.5,7,5,0
1,244.9,10,3,0
0,127.5,9,5,0
0,67.3,8,4,1
0,163.5,10,4,0
1,190.4,9,3,0
0,49.6,9,5,0
0,101.3,0,4,1
0,136.1,9,4,0
1,104.1,4,4,1
1,50.9,4,4,1
1,201.3,6,4,0
1,1.3,5,3,1
1,236.3,1,0,1
1,81.2,1,0,1
0,60.1,10,5,0
1,18.0,0,2,1
0,223.1,3,1,1
1,108.6,8,2,1
0,206.4,8,5,1
0,157.9,8,5,0
1,219.5,4,4,1
0,77.3,8,0,1
0,45.3,9,4,0
1,139.5,9,2,1
1,156.1,2,5,1
0,71.8,10,4,0
1,31.7,10,3,0
1,160.5,2,4,1
0,86.5,9,5,0
1,163.4,0,0,1
1,80.7,7,2,1
1,14.5,8,4,0
1,209.2,1,3,1
1,26.7,1,5,1
0,37.5,8,3,0
0,143.3,9,3,0
1,79.1,5,3,0
0,66.7,8,5,0
1,132.6,10,4,0
1,216.9,1,4,1
0,150.9,0,2,1
1,244.9,8,4,0
0,82.4,10,3,0
1,201.6,9,4,0
1,9.9,9,3,1
0,68.1,8,3,0
1,207.7,6,5,1
0,219.9,5,4,1
0,249.9,3,5,1
0,247.1,7,1,1
1,115.4,3,2,1
0,183.1,0,3,1
0,201.7,10,4,0
0,9.2,10,3,0
1,44.0,7,0,1
0,133.8,10,5,0
0,138.3,6,4,0
0,185.4,6,2,1
0,222.3,6,5,0
1,121.1,2,2,1
0,215.8,8,3,0
0,127.6,9,5,0
0,3.3,6,3,1
0,244.2,8,4,0
0,159.9,9,3,0
0,48.5,10,0,1
1,229.0,10,3,0
1,244.4,7,2,1
0,174.0,3,1,1
0,241.2,0,1,1
1,35.3,8,0,1
0,178.2,10,5,0
1,78.3,6,5,1
0,30.4,9,3,1
0,34.3,8,5,0
0,96.9,8,3,1
1,219.2,8,4,0
0,45.5,10,5,0
1,156.8,1,4,1
0,63.2,6,5,0
0,181.2,6,5,1
0,28.3,10,5,0
1,9.6,1,1,1
1,200.6,2,5,1
0,147.5,4,4,1
1,20.4,9,5,1
0,165.9,9,5,0
1,133.6,5,5,1
0,13.8,9,5,1
0,54.7,8,5,0
0,224.3,8,4,0
1,2.2,10,5,0
1,139.4,3,2,1
0,30.7,10,4,0
1,14.8,9,3,0
0,212.4,10,5,0
0,64.7,6,4,0
0,35.0,10,5,0
1,79.6,6,1,1
1,184.6,1,3,1
1,79.1,8,3,1
1,125.0,9,1,1
0,138.0,10,5,0
0,86.1,5,2,1
0,81.8,10,4,0
0,26.6,6,0,1
0,201.2,10,5,0
0,100.6,8,3,0
0,49.6,10,4,0
0,10.3,1,5,1
0,138.5,10,5,0
1,114.7,2,5,1
0,85.7,7,5,0
0,89.8,7,3,0
1,223.0,9,1,1
0,39.1,6,5,0
0,122.4,9,3,0
0,117.2,10,3,1
1,177.1,8,4,0
1,40.4,7,5,1
0,86.4,9,5,0
1,128.0,10,4,0
1,181.5,7,5,0
1,157.3,10,4,1
0,244.1,7,1,1
0,207.5,4,1,1
0,31.9,6,4,0
0,226.0,10,4,0
0,128.6,10,3,0
1,134.5,1,0,1
0,153.9,6,4,0
0,93.3,8,4,0
0,11.8,9,5,0
1,151.6,9,4,0
1,235.0,8,5,0
0,242.2,8,5,0
0,215.8,10,3,0
1,190.0,6,5,1
0,70.0,4,1,1
1,194.3,8,5,0
1,152.3,7,5,1
0,118.0,4,2,1
1,62.1,5,5,1
1,38.0,8,3,0
1,13.8,0,4,1
1,208.8,7,3,0
0,167.6,10,5,1
1,74.9,0,0,1
0,116.6,6,5,0
0,152.8,3,4,1
0,121.1,9,4,0
0,118.4,10,5,0
0,92.0,8,5,0
1,90.2,3,5,1
1,82.3,8,4,0
1,154.2,4,5,1
1,162.6,2,2,1
0,14.8,9,5,0
0,108.6,9,3,0
0,214.5,7,5,0
0,229.0,10,4,0
0,138.7,8,5,0
0,245.7,8,4,0
1,224.5,4,3,1
1,101.7,3,0,1
0,178.5,8,4,0
0,44.0,9,5,0
0,73.4,9,4,0
0,201.2,9,3,0
0,44.9,8,3,0
0,86.0,6,3,0
0,181.9,7,0,1
1,108.8,10,1,1
0,138.2,10,4,0
0,201.8,10,4,0
0,36.6,10,1,1
0,223.0,3,3,1
0,14.7,8,5,0
0,62.4,10,5,0
0,148.0,8,4,0
0,19.0,6,5,0
1,138.1,8,2,1
1,210.9,7,0,1
1,152.3,0,0,1
0,9.5,8,4,0
0,156.6,10,5,0
1,104.7,8,5,0
0,121.5,9,5,0
1,195.5,10,1,1
0,117.8,9,5,0
1,235.6,9,4,0
0,190.9,9,5,0
1,154.9,4,2,1
0,62.5,8,4,0
0,172.1,8,4,0
1,190.7,6,4,0
1,196.8,5,3,1
1,79.3,10,4,0
0,103.3,8,3,0
1,88.6,1,4,1
0,79.1,8,4,0
0,112.3,10,5,0
1,193.4,4,3,1
0,152.4,8,5,0
1,124.2,10,4,0
0,32.5,9,4,0
0,4.6,10,4,0
1,112.5,2,0,1
1,19.8,9,4,0
1,186.0,8,5,0
0,191.6,6,2,1
0,229.6,5,4,0
0,226.4,8,4,0
1,238.6,8,3,1
1,37.3,5,2,1
1,86.2,7,5,0
0,33.4,2,3,1
1,188.2,7,5,0
1,195.4,6,3,0
1,166.4,4,1,1
1,196.9,9,4,1
0,95.8,6,4,0
0,36.1,8,1,1
1,13.4,3,3,1
1,25.0,6,5,0
0,163.7,6,5,0
1,27.6,9,4,0
1,14.8,3,2,1
1,221.6,10,4,0
0,228.1,1,4,1
0,147.7,8,3,0
1,180.5,8,4,0
0,196.4,10,1,1
0,126.5,7,3,0
1,240.6,7,4,1
0,115.5,10,3,0
0,127.8,7,3,0
0,43.2,6,3,0
1,38.4,7,1,1
0,115.2,9,3,0
0,219.9,10,5,0
0,79.3,6,5,1
1,130.0,9,5,0
0,48.7,10,3,0
0,126.8,2,1,1
1,7.4,5,0,1
1,114.5,2,5,1
0,29.2,9,3,0
1,119.1,7,4,0
0,154.0,9,5,0
0,56.8,5,2,1
0,137.9,8,5,0
1,55.6,10,5,0
0,14.4,8,5,0
0,1.5,5,5,0
0,82.8,0,2,1
1,13.7,7,3,1
0,13.3,8,5,0
0,150.0,8,5,0
0,182.7,3,3,1
0,10.1,10,5,0
1,127.1,9,5,0
0,138.5,8,4,0
0,4.4,10,5,0
0,81.1,1,2,1
1,7.5,7,5,1
1,106.0,8,4,0
0,79.6,6,5,0
0,31.6,10,4,0
0,85.4,0,4,1
1,175.7,9,5,1
1,234.0,4,5,1
1,119.6,7,4,0
0,149.9,8,0,1
1,242.4,9,0,1
1,34.2,6,0,1
0,61.1,7,5,0
0,135.2,4,1,1
1,110.2,6,4,1
1,104.8,6,0,1
1,151.7,9,0,1
1,144.8,3,1,1
0,160.2,7,2,1
0,123.4,7,5,0
0,216.2,9,3,0
1,85.5,4,2,1
1,38.2,10,5,1
1,234.2,9,5,0
0,171.3,8,3,0
0,109.0,10,5,0
1,33.6,9,3,0
0,129.2,9,3,0
0,82.6,7,3,0
0,42.6,6,1,1
1,93.7,1,1,1
0,24.0,10,4,0
0,78.0,10,3,0
1,16.8,0,0,1
1,191.3,7,4,0
0,118.0,10,3,0
0,189.8,6,3,1
1,87.0,10,5,0
1,75.6,9,5,1
1,227.3,4,0,1
0,93.3,10,5,0
1,97.8,9,5,0
1,179.6,6,3,1
0,170.6,10,3,0
1,219.3,2,5,1
0,246.0,7,3,0
1,249.7,10,1,1
0,192.6,2,0,1
1,84.5,4,4,1
0,116.6,10,4,0
0,198.6,5,4,0
1,112.1,7,5,0
1,161.8,6,5,0
0,237.0,4,3,1
0,74.3,4,1,1
0,26.5,10,5,0
1,209.3,6,4,1
1,79.3,4,4,1
0,238.4,9,5,0
0,212.0,5,4,1
1,14.5,8,1,1
1,183.2,9,4,1
0,177.9,9,4,0
0,72.1,7,5,0
0,92.2,10,3,0
0,7.4,10,5,0
0,24.8,3,5,1
0,101.7,10,3,0
0,215.0,9,4,0
0,5.2,8,5,0
1,31.6,3,4,1
1,78.6,0,4,1
0,241.5,7,5,0
0,204.5,8,0,1
1,8.4,10,5,1
1,17.4,8,3,1
1,120.9,6,4,1
0,135.1,5,0,1
1,229.1,6,5,1
1,111.3,10,3,1
1,26.7,5,0,1
1,195.7,4,5,1
1,81.3,1,3,1
0,247.9,10,0,1
1,48.8,9,3,0
0,59.2,6,5,0
0,90.6,6,3,1
0,156.9,10,4,0
1,147.9,6,4,1
1,20.4,9,5,0
0,100.0,1,5,1
1,171.7,1,2,1
0,102.6,7,5,0
0,28.4,9,5,0
1,228.4,7,5,1
0,229.2,9,4,0
1,121.8,9,1,1
1,238.1,6,0,1
1,196.5,7,3,1
0,184.1,9,3,0
0,58.0,8,4,0
1,198.6,6,3,1
0,141.6,6,3,0
1,134.7,5,0,1
0,58.4,10,3,1
0,182.6,9,5,0
0,74.7,10,3,0
1,216.8,7,1,1
0,143.2,0,5,1
0,87.9,9,3,0
0,106.4,6,3,0
0,246.6,7,4,0
0,230.0,10,3,0
1,193.8,8,3,0
0,80.9,6,3,0
0,167.5,9,4,1
0,184.2,7,5,0
1,84.4,1,0,1
0,116.6,9,4,0
1,230.3,9,3,1
0,226.6,7,3,1
1,29.9,6,3,0
0,118.8,9,3,0
0,131.4,9,3,0
1,229.8,6,3,0
1,28.7,9,4,0
0,95.9,9,3,0
0,139.8,6,5,0
1,2.2,8,0,1
0,32.5,6,4,0
1,213.1,4,2,1
1,98.5,8,4,0
1,66.7,10,1,1
0,172.7,5,0,1
1,5.7,3,5,1
1,201.1,4,0,1
0,127.8,7,4,0
1,90.5,10,5,0
1,180.3,7,3,1
0,156.4,10,5,0
1,112.9,3,1,1
1,221.4,9,4,0
0,136.9,9,5,0
0,76.2,9,3,0
1,156.2,1,2,1
1,233.1,5,1,1
0,59.1,7,4,0
1,208.5,4,0,1
0,88.0,1,3,1
0,78.2,7,3,0
1,21.7,6,4,1
1,147.6,10,5,0
1,249.8,7,1,1
1,172.5,4,0,1
0,74.6,10,5,0
0,149.2,10,3,0
1,89.7,7,5,0
1,135.5,3,1,1
0,166.2,10,1,1
0,188.4,6,5,0
1,161.9,7,1,1
0,59.9,5,4,1
0,227.0,7,5,0
1,42.2,6,3,0
1,93.4,8,4,0
0,62.6,8,4,0
1,66.6,0,3,1
1,209.5,7,4,1
1,77.7,3,5,1
0,37.0,5,4,0
0,202.6,9,3,0
1,243.2,6,1,1
0,46.9,5,5,0
0,103.7,6,4,1
1,127.0,8,3,1
1,176.8,6,1,1
0,198.9,9,4,1
1,63.9,7,1,1
1,103.2,4,2,1
0,144.0,10,4,0
1,216.6,10,4,0
1,32.1,0,0,1
0,113.6,9,3,0
1,96.1,8,1,1
1,33.3,1,3,1
1,42.4,7,5,0
1,213.0,7,4,0
1,45.7,10,4,0
1,81.3,9,5,0
1,162.3,3,0,1
1,77.4,5,1,1
1,180.6,5,0,1
1,151.8,10,4,0
1,238.7,2,2,1
1,32.1,8,4,0
0,27.7,7,3,0
0,65.8,2,3,1
1,49.0,8,5,0
1,191.1,9,3,1
0,190.5,7,4,0
1,174.4,0,1,1
1,137.8,1,0,1
0,36.5,10,5,0
1,230.7,10,0,1
0,220.4,0,0,1
0,112.2,8,4,0
1,149.7,1,3,1
0,162.5,10,5,0
0,97.3,8,5,0
1,192.6,10,3,0
0,202.1,10,4,0
1,179.5,10,4,0
0,66.5,5,3,0
1,229.4,10,5,0
1,127.4,1,1,1
0,86.9,6,2,1
0,116.9,0,0,1
0,208.7,8,1,1
0,135.6,6,4,0
0,117.3,8,5,0
0,93.6,2,2,1
1,143.4,6,4,1
0,75.6,5,5,0
1,40.7,0,2,1
0,184.1,5,3,0
1,84.4,9,4,1
0,10.9,3,0,1
0,103.8,0,3,1
1,43.7,4,5,1
0,163.3,7,3,0
1,200.5,6,3,1
1,211.7,8,3,1
1,41.1,8,4,0
1,238.8,5,4,0
0,60.9,1,4,1
1,240.9,3,4,1
1,14.1,10,3,0
1,127.2,9,3,0
1,55.7,3,3,1
0,182.8,10,5,0
0,79.3,9,4,0
0,23.2,6,3,0
0,24.1,0,1,1
1,2.4,3,0,1
0,93.3,9,4,0
0,87.3,10,5,0
1,47.1,8,4,1
0,5.8,7,5,0
1,53.8,9,1,1
1,39.9,6,5,1
1,3.4,5,0,1
1,39.2,9,4,1
1,129.3,6,2,1
1,79.3,7,5,0
1,18.0,6,0,1
1,115.2,10,5,1
1,236.4,2,0,1
0,10.6,10,5,0
0,76.8,8,5,0
0,44.8,5,5,0
0,185.8,8,5,0
1,86.8,10,5,0
1,32.4,10,4,0
1,232.5,7,2,1
1,227.9,0,4,1
1,215.2,9,1,1
